,ANN_IMPST,FLG_PRES_ADESIONE,FLG_PRES_RICORSO,PESO,PESO_ADESIONE,SOLVIBILITA,STATO_CONTROLLO,FL_CONDONO,RIMB_NON_CONC,RIMB_NON_CONC_DEF,DEBITO_IMPOSTA_AUT,FLG_PRES_RISCOSS,INDAGINE_BANCARIA,MAG_IMP_IRPEF_DEF,MAG_IMP_RIT_DEF,DEBITI_IVA_DIC,IMP_BEN_NO_AMM,IMP_IMPOR_IMPOST,IMP_VE_OPESEN,IMP_OPER_NOIMP,IMP_CREDAP_COMP,IMP_CRED_AP,IMP_VERS_PERIOD,IMP_V_AGG_IMPON,IMP_V_AGG_IVA,VAL_ALIQ_M_VOL_IMP,VAL_ALIQ_M_ACQ_IMP,VAL_ALIQ_MEDIA_VOL,VAL_ALIQ_MEDIA_ACQ,COD_NATURA_GIUR,COD_DIR_REG,FLG_VC,FLG_RF,FLG_FC,COD_ATTIV_GEN,IMP_UTIL_CONTEC,IMP_ESISTZ,IMP_ECC_PREC,IMP_ECC_PREC_F24,IMP_IMPST_DEBITO,IMP_IMPST_CREDIT,imp_sps_prest_lavoro,imp_tot_neg,VAR_RIMBORSO,VAR_DETRAZIONE,VAR_VOL_AFF_POS,VAR_VOL_AFF_NEG,Target,Cluster
2294,0.6000000000000227,1.0,0.0,0.05791505791505792,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011353027007084458,0.0007815315136888647,0.0008043294090493882,9.89901386388269e-06,0.10122057554019252,0.028376651787439373,0.0,0.6531647030720426,0.49531946690972267,0.580566037735849,0.24460784313725495,0.39461241301990035,0.08452910583369887,0.030303030303030304,0.3999999999999986,1.0,1.0,0.0,0.2,0.000191935268608663,0.0,0.008478616452062493,0.03696363979976179,0.0008667667353211116,0.0,0.004664210711280887,0.0,0.0,0.01619697303813096,0.0020049777046088155,0.03335190747326272,0,3
8354,0.20000000000004547,0.0,0.0,0.03648648648648648,0.0,0.0,0.7941176470588235,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0010884826891125704,0.00025013389642545365,2.7011503964655902e-05,0.6541174987588639,0.49401418271178943,0.3920754716981132,0.21041666666666672,0.3967815839822567,0.11617269252459429,0.25252525252525254,0.25,0.0,0.0,0.0,0.55,0.0,0.000880990763474165,0.0,0.0,0.0,0.0,0.0036444313814735225,0.009936275271179781,0.0,0.00010291629423571541,0.0010902008785265895,0.03312156029362849,0,2
12106,0.4000000000000341,0.0,0.0,0.06756756756756757,0.0,0.8,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,0.02922231403720653,0.006224342391610838,0.0009548300564546388,0.0,0.6525951212528507,0.49318111003221465,0.5752830188679245,0.2450980392156863,0.39129163163089975,0.08033084779748106,0.36363636363636365,0.7999999999999972,0.0,1.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.003652335411816103,0.0,0.012797150924024642,0.010560879733497196,0.0014053689984367687,0.03312156029362849,1,2
7231,0.6000000000000227,0.0,0.0,0.06756756756756757,0.0,0.0,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.6540761382157181,0.4939658316210483,0.3920754716981132,0.22867647058823531,0.3967815839822567,0.12582241995112478,0.25252525252525254,0.10000000000000142,0.0,0.0,1.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0036368481456063462,0.003766468451945629,0.0,0.00041767694158253185,0.0010831489689121416,0.03312156029362849,0,2
6757,0.8000000000000114,1.0,0.0,0.03474903474903475,0.1111111111111111,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0026111153354100264,0.0,0.6542198017941253,0.49413393278997003,0.2869811320754717,0.11531862745098041,0.3935643865998855,0.06779873425653238,0.24242424242424243,0.3999999999999986,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.10358112632127808,0.0,0.0008924272742761452,0.001122823054932484,0.03312156029362849,0,0
6924,0.8000000000000114,0.0,0.0,0.10231660231660232,0.0,0.6000000000000001,0.5294117647058824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01059554251536531,0.0,0.0008043294090493882,9.89901386388269e-06,0.028309225966258844,0.006507470153250639,0.0,0.653998884224835,0.4942401902897702,0.580754716981132,0.2450980392156863,0.3924919874724284,0.04530359045052948,0.020202020202020204,0.5,1.0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0003866128873130765,0.0037494391534873186,0.0,0.0,0.0007867737084810906,0.0012604511579257125,0.03312156029362849,0,1
5375,0.6000000000000227,1.0,0.0,0.05791505791505792,0.0,0.6000000000000001,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008142008733828753,9.89901386388269e-06,0.01197222507407177,0.002752137668378131,0.0005551929735988212,0.6537176785185248,0.4940489135145414,0.580754716981132,0.24497549019607845,0.40165612547069796,0.13378031204962718,0.030303030303030304,0.3500000000000014,0.0,1.0,0.0,0.45,7.557383312647271e-05,0.0,0.0022191810513210192,0.009674810683473317,0.0,0.0,0.003848353008416323,0.0,0.0,0.004661982777189677,0.0018646503689189338,0.033121585095745296,0,3
878,0.20000000000004547,0.0,0.0,0.05540540540540541,0.0,0.0,0.7941176470588235,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.6540961979267371,0.49398995398642986,0.580754716981132,0.2450980392156863,0.40281992225106333,0.13371765148192244,0.25252525252525254,0.5,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.003645072970424331,0.2101657884084435,0.0,5.768735856364361e-05,0.0012409303843898044,0.03312156029362849,0,2
1229,0.8000000000000114,0.0,0.0,0.10424710424710425,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0011286094172731466,0.00035533971465622583,0.0,0.6541118100110203,0.4940076054728562,0.3920754716981132,0.18308823529411766,0.3967815839822567,0.10245002819725549,0.020202020202020204,0.9499999999999957,0.0,1.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0036614169973994883,0.0,0.0,8.089021187505149e-05,0.0010887932922464159,0.03312156029362849,0,2
7353,0.8000000000000114,0.0,1.0,0.10424710424710425,0.0,0.6000000000000001,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,8.35138286829941e-06,0.6541032652930885,0.4939976138457233,0.20339622641509433,0.2442401960784314,0.39068840712170516,0.13378031204962718,0.25252525252525254,0.6499999999999986,0.0,1.0,0.0,0.55,6.697910866203554e-05,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,0.0,1.2944480458183445e-05,0.0010825576210823542,0.03312156029362849,0,4
5788,0.0,1.0,0.0,0.10231660231660232,0.4444444444444444,0.4,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.000463620268490899,0.0,0.6538736062023591,0.4937229834544299,0.48716981132075465,0.239093137254902,0.3998525451199747,0.12970737514881886,0.020202020202020204,0.6000000000000014,0.0,1.0,0.0,0.85,0.00024742080024203175,0.0,0.0,0.0,0.0,0.00031870808125014226,0.003660427521171803,0.0,0.0,0.004148219929281182,0.0011095803828827077,0.03312156029362849,0,0
2424,0.4000000000000341,1.0,0.0,0.09266409266409267,0.7037037037037037,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0025606182254633986,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0017293310247886015,0.0,0.654019704313041,0.4939490779836335,0.4007547169811321,0.13909313725490197,0.3969095406963283,0.07976690268813837,0.020202020202020204,0.6999999999999957,0.0,1.0,0.0,0.05,0.0,0.0,0.00021019363521575091,0.0,0.0,7.567464816167342e-05,0.0036908001222194756,0.0,0.0,0.0020638515917873667,0.0014111017017526448,0.03312156029362849,0,0
7221,0.20000000000004547,0.0,0.0,0.0694980694980695,0.0,0.6000000000000001,0.029411764705882346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009824257668433749,0.00013375983712595612,0.0008043294090493882,9.89901386388269e-06,0.0013592477286825853,0.0014227715749834525,0.0,0.6540484452454346,0.4939295205574549,0.580754716981132,0.2450980392156863,0.40287476084280827,0.13183783445078015,0.24242424242424243,0.6000000000000014,0.0,0.0,0.0,0.45,0.0,0.1642652484467544,0.0,0.0,0.0,0.0,0.0036354330375410375,0.10174778625557998,0.0,0.0002314145656615167,0.0011032646096152984,0.03312156029362849,0,2
2521,0.8000000000000114,1.0,0.0,0.15830115830115832,0.4444444444444444,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.012706409933908038,0.0,0.0008043294090493882,0.0002002374143856761,0.016418338854674728,0.0037741964033072522,0.0,0.6534100872268462,0.4943746960681141,0.580754716981132,0.2450980392156863,0.3922056081599825,0.13334168807569396,0.020202020202020204,0.5499999999999972,0.0,1.0,0.0,0.25000000000000006,0.0,0.0,0.002502060351280442,0.011575227773162982,0.0001024236897730431,0.0,0.0037845235460953965,0.0,0.0038501026694045177,0.0026947543132492644,0.001261259614179177,0.03312156029362849,0,0
1144,0.0,0.0,0.0,0.03861003861003861,0.0,0.6000000000000001,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,5.0456271495975596e-05,0.6540807942421274,0.493973397541967,0.580754716981132,0.2450980392156863,0.4027224314212945,0.13296572466946552,0.020202020202020204,0.5,0.0,1.0,0.0,0.45,0.00018238331179866056,0.0,0.0,0.0,0.0003433791763341676,0.0,0.0036354330375410375,0.0,0.0,0.0003945508342026942,0.0012303715293472376,0.033134581404952214,0,2
10519,0.0,0.0,1.0,0.015444015444015444,0.0,0.6000000000000001,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.6540896503999527,0.4942159510836828,0.580754716981132,0.2450980392156863,0.3972141995393559,0.1339682937527414,0.25252525252525254,0.0,0.0,1.0,0.0,0.4,0.00020325912359024368,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,0.0,0.00021325136185655573,0.0011540298628612829,0.03312156029362849,1,4
11183,0.20000000000004547,0.0,1.0,0.04247104247104247,0.0,0.6000000000000001,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.6540669066734252,0.49395501589817326,0.20339622641509433,0.2450980392156863,0.39068840712170516,0.1342189360235604,0.020202020202020204,0.3999999999999986,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,0.0,0.0005645942365851949,0.0010825576210823542,0.03312156029362849,1,4
1962,0.8000000000000114,1.0,0.0,0.02316602316602317,0.0,0.6000000000000001,0.029411764705882346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014977132721116268,3.7864793182172278e-06,0.0009615086965963333,0.0001157111722821134,0.1865350606383548,0.042880096530077766,0.0,0.6479260385543226,0.49569138058062645,0.580754716981132,0.24473039215686276,0.3926382237170817,0.0785136913340435,0.030303030303030304,0.29999999999999716,1.0,1.0,0.0,0.05,0.0012334583716387508,0.0,0.0,0.0,0.0,0.0021704602167822084,0.004942813841806822,0.0,0.013622304928131417,0.013211991193660172,0.0038060032107658194,0.03327372128024003,0,3
3963,0.6000000000000227,1.0,0.0,0.31660231660231664,0.6666666666666666,0.4,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011506907739960073,0.0,0.0008043294090493882,9.89901386388269e-06,0.023599577187195887,0.005424997018752978,0.0,0.6529855181171752,0.49426983871590785,0.31169811320754715,0.10134803921568629,0.3911575817399676,0.03621780813334169,0.030303030303030304,0.0,1.0,1.0,0.0,0.05,0.0,0.0,0.0004908550646836889,0.0,0.0,0.0011643560119966362,0.004013594753141159,0.0,0.0,0.002277282027484253,0.001558242772176662,0.0331233212439218,0,0
2110,0.0,0.0,0.0,0.06756756756756757,0.0,0.0,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,1.1384831830660183e-05,0.0,0.6541033673393515,0.4939977334036548,0.43943396226415093,0.19080882352941178,0.39404574757186905,0.10646030453035907,0.24242424242424243,0.5,0.0,0.0,0.0,0.05,0.0,0.00012489463329442817,0.0,0.0,0.0,0.0,0.003636262312855669,0.000507746454560361,0.0,1.4018923500167052e-05,0.0010827591651121878,0.03312156029362849,0,2
9106,0.6000000000000227,0.0,0.0,0.31660231660231664,0.0,0.8,0.029411764705882346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02523925444070072,0.0,0.0008043294090493882,7.348347714906782e-05,0.42376138550723796,0.10791540820646932,0.0,0.6522174838159116,0.4955542775226731,0.580754716981132,0.2450980392156863,0.3941432384016379,0.1292060906071809,0.030303030303030304,1.0,0.0,1.0,0.0,0.2,0.00139988102212944,0.0,2.490063688167409e-05,0.0,0.0,1.0841640137775563e-05,0.004836553518536552,0.0,0.0,0.026790393046613944,0.0018213809079207373,0.03312156029362849,1,2
4110,0.6000000000000227,1.0,0.0,0.03861003861003861,0.537037037037037,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.000703483000004338,0.0015504977539887424,0.0,0.6540252426420425,0.49390464940230105,0.2807547169811321,0.08590686274509805,0.393204889165113,0.05282285857509869,0.020202020202020204,0.29999999999999716,0.0,1.0,0.0,0.35000000000000003,2.11134226575036e-06,0.0,0.0,0.0,4.114790348614461e-05,0.0,0.0036354330375410375,0.0,0.0,0.0013256836399674393,0.001115510516073357,0.033141401987074166,0,0
4052,0.20000000000004547,0.0,0.0,0.03581081081081081,0.0,0.0,0.7941176470588235,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01030790217820623,0.0,0.0008043294090493882,2.149847182708265e-05,0.0022987915709288724,0.000772838949088611,0.0,0.6541043248513648,0.4940829925712966,0.5583018867924527,0.2450980392156863,0.3967450249210934,0.130897925935209,0.24242424242424243,0.5,0.0,1.0,0.0,0.25000000000000006,0.0003620103375526438,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,0.0,7.155279020067015e-05,0.00110840859221245,0.033122899607936074,0,2
7920,0.0,0.0,0.0,0.06756756756756757,0.0,0.0,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.6541014960494377,0.4939955409906771,0.20339622641509433,0.24068627450980395,0.39068840712170516,0.13196315558618962,0.020202020202020204,0.9499999999999957,0.0,1.0,0.0,0.35000000000000003,0.0,0.0,2.6211196717551672e-06,0.0,0.0,1.5901072202070824e-06,0.0036354330375410375,0.0,0.0,2.990533133521037e-05,0.0010825576210823542,0.03312156029362849,0,2
10251,0.4000000000000341,0.0,0.0,0.20463320463320464,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019859764612894393,2.917880604297656e-05,0.0008893518791065312,0.0002193977755761975,0.0,0.0209745997753781,0.0,0.6533210352964195,0.4941443956616771,0.580754716981132,0.2439950980392157,0.39901777989007914,0.12601040165423902,0.020202020202020204,0.14999999999999858,1.0,1.0,0.0,0.2,0.0,0.0,0.0001894263024318446,0.0008258287954502503,0.0,3.458483203950404e-05,0.004117398662411272,0.0,0.0,0.017905235146976135,0.00168144749018587,0.033136158819581145,1,2
3865,0.8000000000000114,1.0,0.0,0.33976833976833976,1.0,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.013970308769027127,0.0,0.006945487450335658,0.00011972948363585718,0.0,0.02509574269615255,0.0,0.6536540887873139,0.49508503399114673,0.580377358490566,0.24411764705882358,0.4008822920094079,0.1332163669402845,0.020202020202020204,0.0,0.0,1.0,0.0,0.2,0.0052441464885652385,0.0,0.0,0.0,0.0,0.0,0.004695263773559741,0.0,0.0,0.009198562702193552,0.0025934834959076376,0.03314921465386841,0,0
9521,0.20000000000004547,0.0,1.0,0.04247104247104247,0.0,0.8,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.654037159193801,0.4939201635966142,0.20339622641509433,0.2450980392156863,0.39068840712170516,0.1342189360235604,0.020202020202020204,0.3999999999999986,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,0.0,0.0010239698009875666,0.0010825576210823542,0.03312156029362849,1,4
8411,0.20000000000004547,1.0,0.0,0.05791505791505792,0.7037037037037037,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.019365103898088668,0.0,0.0010742741920077787,9.89901386388269e-06,0.0,0.00041243007573406196,0.007935075131671838,0.6539806099920996,0.4938707881117782,0.580754716981132,0.2450980392156863,0.40267977918327064,0.13284040353405605,0.020202020202020204,0.8500000000000014,0.0,1.0,0.0,0.35000000000000003,0.0020590542974840927,0.0,0.0,0.0,0.0,0.0019814181515798615,0.004343254464366355,0.0,0.0,0.005799945868536266,0.0016361500977197555,0.034402202713692855,0,0
9006,0.4000000000000341,0.0,0.0,0.08687258687258688,0.0,0.6000000000000001,0.029411764705882346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008168207880874975,9.89901386388269e-06,0.08105273736586466,0.018632149850979197,0.0,0.6539830875958489,0.49424680673438864,0.580754716981132,0.2450980392156863,0.4025457292923385,0.13340434864339873,0.020202020202020204,0.3999999999999986,0.0,1.0,0.0,0.4,0.006150244975784432,0.0,0.0,0.0,0.00022527264164171903,0.0,0.0036841447166404023,0.0,0.0,0.001842823308865025,0.004029116070265408,0.03337785048744295,1,2
3840,0.8000000000000114,1.0,0.0,0.06756756756756757,0.2962962962962963,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.654083849997594,0.4939852504687154,0.580754716981132,0.2450980392156863,0.3997611474670664,0.1342189360235604,0.24242424242424243,0.9499999999999957,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.006462375053167016,0.0,0.00030296735586218685,0.0010885256243268137,0.03312156029362849,0,0
8152,1.0,1.0,0.0,0.2953667953667954,0.0,0.4,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010261354197102633,0.0,0.0012300655485504896,1.0131812758432077e-05,0.01626759249753094,0.008686792888718254,0.0,0.6543044531451194,0.4942280054733093,0.36,0.21323529411764708,0.3956421599093336,0.11103452597280533,0.020202020202020204,0.04999999999999716,0.0,1.0,0.0,0.35000000000000003,4.646310761027481e-05,0.0,0.0,0.0,0.0,6.757955685880101e-06,0.0037027500109152577,0.0,0.0,0.001580659206621025,0.0011527457508010586,0.033651879155197836,0,3
2164,0.20000000000004547,0.0,0.0,0.06756756756756757,0.0,0.6000000000000001,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009795603495778965,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,1.545677898177222e-05,0.0,0.6541022822695094,0.4939957284792515,0.20339622641509433,0.24522058823529416,0.39068840712170516,0.0909204837395827,0.020202020202020204,0.8500000000000014,0.0,1.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,0.0,1.1921201370580011e-05,0.0010825576210823542,0.03312156029362849,0,2
10117,0.6000000000000227,1.0,1.0,0.015444015444015444,0.0,0.6000000000000001,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010799221912796956,0.0,0.0008043294090493882,9.89901386388269e-06,9.03755138751719e-06,2.0775240566898143e-06,1.3549248768100344e-05,0.6540613829224613,0.49395327415648926,0.580754716981132,0.24411764705882358,0.4026188474146651,0.13158719217996115,0.020202020202020204,0.14999999999999858,0.0,1.0,0.0,0.85,9.891400904174518e-06,0.0,0.0028533911995907023,0.012439732957117556,0.0002892091900406923,0.0,0.003667223887848392,0.0,0.0,0.0005887947870070161,0.0013159083323935204,0.03312156029362849,1,4
11501,0.4000000000000341,0.0,0.0,0.02316602316602317,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0,0.0,0.6538687537037616,0.4936880962171117,0.20339622641509433,0.14730392156862746,0.39068840712170516,0.07575662635503479,0.020202020202020204,0.6000000000000014,0.0,1.0,0.0,0.55,0.0,0.0,3.1251811470926994e-06,0.0,0.0,1.1203028142368081e-06,0.0036354330375410375,0.0,0.0,0.0,0.0010825576210823542,0.03312156029362849,1,2
12191,0.6000000000000227,0.0,0.0,0.02316602316602317,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0015522898263199524,0.0004888829610202472,0.0,0.653996900286449,0.49387299605176,0.20339622641509433,0.2450980392156863,0.39068840712170516,0.1342189360235604,0.020202020202020204,0.7999999999999972,0.0,1.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0,0.001540041067761807,0.00015139414101092812,0.0010825576210823542,0.03312156029362849,1,2
5839,0.8000000000000114,0.0,0.0,0.10424710424710425,0.0,0.2,0.029411764705882346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.000559966683970565,0.0018618770596054116,0.0,0.6541043003337561,0.49399882650474286,0.28094339622641507,0.2450980392156863,0.3931987959882524,0.1342189360235604,0.25252525252525254,0.9499999999999957,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0036354330375410375,0.0006410550004336776,0.0,0.0005651314581061867,0.0010831222516883147,0.03312156029362849,0,2
7063,0.20000000000004547,1.0,0.0,0.06756756756756757,0.2962962962962963,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0,0.0001811600977433518,0.0,0.6541136253080171,0.4940077238662624,0.31943396226415094,0.2450980392156863,0.39443571089094437,0.12519581427407733,0.25252525252525254,0.75,0.0,0.0,0.0,0.35000000000000003,0.0,0.0007058439124063894,0.0,0.0,0.0,0.0,0.003647385674781897,0.007960435630084079,0.0,0.00012750057431538793,0.0010877257929285363,0.03312156029362849,0,0
1146,0.8000000000000114,0.0,0.0,0.20463320463320464,0.0,0.6000000000000001,0.5588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010231074682721632,0.0,0.0008043294090493882,9.89901386388269e-06,0.05233537557894554,0.012030526307479377,0.0,0.6537926805339219,0.49363649532441417,0.34849056603773587,0.08799019607843138,0.3953740601274693,0.05395074879378409,0.020202020202020204,0.5,0.0,1.0,0.0,0.75,0.0005217866726794435,0.0,0.008121035241458048,0.0354047176403887,0.0,7.589148096442893e-07,0.0037375670093522826,0.0,0.0,0.0009725244448583041,0.0013914783221808894,0.03312156029362849,0,2
151,0.4000000000000341,1.0,0.0,0.06756756756756757,0.2962962962962963,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009770786935533304,5.341445608839576e-05,0.0008043294090493882,9.89901386388269e-06,0.0001077276125392049,0.0002724049543131685,0.0,0.6540989998918223,0.49399236028388893,0.580754716981132,0.2450980392156863,0.40287476084280827,0.13215113728930386,0.25252525252525254,0.9499999999999957,0.0,0.0,0.0,0.5,0.0,0.00219932300380424,0.0,0.0,0.0,0.0,0.003636916466583972,0.0036517736717475552,0.0,0.00014522888450811742,0.0010841020154103245,0.03312156029362849,0,0
5390,0.8000000000000114,1.0,0.0,0.015444015444015444,0.35185185185185186,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00978108076646601,0.0,0.0008043294090493882,9.89901386388269e-06,0.000605154440908151,0.00013911101083594998,0.0,0.6541060914444634,0.49400092497934583,0.3920754716981132,0.2024509803921569,0.3967815839822567,0.11209975562378596,0.24242424242424243,0.10000000000000142,0.0,1.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363624384263275,0.0,0.0,0.00010445121286712057,0.0010870989047472017,0.03312156029362849,0,0
9097,0.8000000000000114,0.0,1.0,0.02316602316602317,0.0,0.6000000000000001,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009770786935533304,0.0,0.0008043294090493882,9.89901386388269e-06,0.0014141960411186898,0.0023536685543050244,0.0,0.653957124110932,0.4938263940780298,0.20339622641509433,0.2450980392156863,0.39068840712170516,0.1342189360235604,0.020202020202020204,1.0,0.0,1.0,0.0,0.55,0.0,0.0,4.929721228801065e-05,0.0,0.0,3.1585311601386136e-05,0.0036354330375410375,0.0,0.002387063655030801,0.0005052696314813858,0.0010825576210823542,0.03312156029362849,1,4
590,0.6000000000000227,1.0,0.0,0.05791505791505792,0.7037037037037037,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010447516022596163,6.918235987751361e-06,0.0010039731474337508,9.89901386388269e-06,0.06684534508263214,0.019768223106139456,0.0,0.6547954609983897,0.4952464286588262,0.3932075471698113,0.1919117647058824,0.39562997355561247,0.09424149382793409,0.030303030303030304,0.0,1.0,0.0,0.0,0.05,0.0033081338863366425,0.0,0.0,0.0,0.0047254039502519505,0.0,0.004274697111863858,0.0,0.0,0.0035437178082794534,0.001676762558070836,0.03312215554443186,0,0
